uid,question,question_type,answer,object_ids,ambiguous,slot_values
dcfaa597-832e-492e-8358-21fa03118b62,Is there a gray bag in the house?,existence_colour,yes,[6],False,"{'colour': 'a gray ', 'entity': 'bag', 'location': 'house'}"
b73a580c-2a12-4b6c-99e8-33f5db0d48b1,Is there a gray book in the house?,existence_colour,yes,[10],False,"{'colour': 'a gray ', 'entity': 'book', 'location': 'house'}"
4af08ee5-f26e-4583-8ad7-cb28458b24ec,Is there a gray chair in the house?,existence_colour,yes,[12],False,"{'colour': 'a gray ', 'entity': 'chair', 'location': 'house'}"
2c9b76f7-3a06-4038-b0b1-6b0a3bdfb65f,Is there a gray notice board in the house?,existence_colour,yes,"[55, 53, 54]",False,"{'colour': 'a gray ', 'entity': 'notice_board', 'location': 'house'}"
d3d31158-c0e3-4804-a067-acda1fca37f8,Is there a gray shoes in the house?,existence_colour,yes,[63],False,"{'colour': 'a gray ', 'entity': 'shoes', 'location': 'house'}"
0d1eb0c7-18fa-4887-8712-4cd8116b79ac,Is there a green rubiks cube in the house?,existence_colour,yes,"[61, 59, 62, 60]",False,"{'colour': 'a green ', 'entity': 'rubiks_cube', 'location': 'house'}"
95cf55d2-0287-4c6b-9fb1-3600c3f2d5ff,Is there a green sign in the house?,existence_colour,yes,"[64, 66]",False,"{'colour': 'a green ', 'entity': 'sign', 'location': 'house'}"
65d13077-fe04-433b-b97c-3bd5ca93d568,Is there a green wine bottle in the house?,existence_colour,yes,"[88, 87]",False,"{'colour': 'a green ', 'entity': 'wine_bottle', 'location': 'house'}"
20d5d0db-eb12-4b5e-891f-ff111ccb936d,Is there an orange rubiks cube in the house?,existence_colour,yes,"[61, 59, 62, 60]",False,"{'colour': 'an orange ', 'entity': 'rubiks_cube', 'location': 'house'}"
2251b944-e361-4a80-bec9-09261d4b95eb,Is there an orange sign in the house?,existence_colour,yes,"[68, 69, 65, 70]",False,"{'colour': 'an orange ', 'entity': 'sign', 'location': 'house'}"
1b358290-aace-4e16-a642-f8c966bb6fb3,Is there an orange t-shirt in the house?,existence_colour,yes,[73],False,"{'colour': 'an orange ', 'entity': 't-shirt', 'location': 'house'}"
f44c2218-b00a-4d0a-8433-4d57d5490e63,Is there an orange teddy bear in the house?,existence_colour,yes,"[77, 76]",False,"{'colour': 'an orange ', 'entity': 'teddy_bear', 'location': 'house'}"
0ce2a805-29f2-4d86-ae54-fc2d2b2e3fac,Is there a red apple in the house?,existence_colour,yes,"[1, 0]",False,"{'colour': 'a red ', 'entity': 'apple', 'location': 'house'}"
e4d3361d-82cb-4500-bf7b-7c0b9833a29a,Is there a red rubiks cube in the house?,existence_colour,yes,"[61, 59, 62, 60]",False,"{'colour': 'a red ', 'entity': 'rubiks_cube', 'location': 'house'}"
c0824418-7931-4761-8bc1-6d08d4c21a1e,Is there a red sign in the house?,existence_colour,yes,"[67, 72]",False,"{'colour': 'a red ', 'entity': 'sign', 'location': 'house'}"
5b3953a5-838e-47f3-b2b8-ddfd9b4e73cd,Is there a silver robot in the house?,existence_colour,yes,"[58, 57]",False,"{'colour': 'a silver ', 'entity': 'robot', 'location': 'house'}"
2ff1068e-3fc1-4b2f-830b-50c76f7b4896,Is there a silver trophy in the house?,existence_colour,yes,[78],False,"{'colour': 'a silver ', 'entity': 'trophy', 'location': 'house'}"
f1db3c4e-6550-4cf2-b9ea-cf6a6bc0a6a0,Is there a transparent vase in the house?,existence_colour,yes,"[80, 79]",False,"{'colour': 'a transparent ', 'entity': 'vase', 'location': 'house'}"
c605578a-497a-4a1c-be92-09f4bd94a0b6,Is there a transparent window in the house?,existence_colour,yes,"[82, 84, 83, 81, 85]",False,"{'colour': 'a transparent ', 'entity': 'window', 'location': 'house'}"
c4c4e03a-77ef-4184-ba3a-9300b2c0bfcc,Is there a transparent wine glass in the house?,existence_colour,yes,[89],False,"{'colour': 'a transparent ', 'entity': 'wine_glass', 'location': 'house'}"
5eba7a2d-646b-48f8-a23e-143a35974366,Is there a white bag in the house?,existence_colour,yes,[4],False,"{'colour': 'a white ', 'entity': 'bag', 'location': 'house'}"
6510f49e-24d3-4eae-9cce-5dfc709bddf4,Is there a white ball in the house?,existence_colour,yes,[7],False,"{'colour': 'a white ', 'entity': 'ball', 'location': 'house'}"
2abbb1e3-a212-40b0-b3f7-338d2507d8f2,Is there a white bookshelf in the house?,existence_colour,yes,[17],False,"{'colour': 'a white ', 'entity': 'bookshelf', 'location': 'house'}"
b79c1138-2a64-487d-8cda-ed2b1cd538e6,Is there a white cup in the house?,existence_colour,yes,"[20, 19]",False,"{'colour': 'a white ', 'entity': 'cup', 'location': 'house'}"
19a0fd8e-4a1d-4563-878e-0843e4a298ae,Is there a white door in the house?,existence_colour,yes,"[28, 23]",False,"{'colour': 'a white ', 'entity': 'door', 'location': 'house'}"
bd20ef0b-38c0-47c1-9c04-6566d18e0697,Is there a white door handle in the house?,existence_colour,yes,"[34, 31, 32, 35, 36]",False,"{'colour': 'a white ', 'entity': 'door_handle', 'location': 'house'}"
1bb25511-31b7-441c-9c97-b3f122e7a115,Is there a white lamp in the house?,existence_colour,yes,"[41, 45, 46, 40, 50, 47, 48, 42, 43, 49, 44]",False,"{'colour': 'a white ', 'entity': 'lamp', 'location': 'house'}"
db286a01-e394-4065-9fe7-f39cd13de3b9,Is there a white painting in the house?,existence_colour,yes,[51],False,"{'colour': 'a white ', 'entity': 'painting', 'location': 'house'}"
6e38b58e-3c71-4bd5-acac-207f1432a770,Is there a white robot in the house?,existence_colour,yes,[56],False,"{'colour': 'a white ', 'entity': 'robot', 'location': 'house'}"
17d8a2ce-da28-4909-a9be-f32cf69cee1b,Is there a white rubiks cube in the house?,existence_colour,yes,"[61, 59, 62, 60]",False,"{'colour': 'a white ', 'entity': 'rubiks_cube', 'location': 'house'}"
1e2b6132-8087-47ba-9c6d-4ff906c52b40,Is there a white sign in the house?,existence_colour,yes,[71],False,"{'colour': 'a white ', 'entity': 'sign', 'location': 'house'}"
f7eefb9e-e1d3-4ceb-8a89-ef89bbf82777,Is there a white table in the house?,existence_colour,yes,[74],False,"{'colour': 'a white ', 'entity': 'table', 'location': 'house'}"
c44c44de-164b-4bc9-96ec-16a80bbbab32,Is there a white teapot in the house?,existence_colour,yes,[75],False,"{'colour': 'a white ', 'entity': 'teapot', 'location': 'house'}"
a9bc3d7d-5f7a-49a6-ac59-5359e6cc28cd,Is there a wooden chair in the house?,existence_colour,yes,[12],False,"{'colour': 'a wooden ', 'entity': 'chair', 'location': 'house'}"
fece2c62-cafd-4a12-a6a1-fab411bec9da,Is there a wooden desk in the house?,existence_colour,yes,"[21, 22]",False,"{'colour': 'a wooden ', 'entity': 'desk', 'location': 'house'}"
ca1c6166-4e91-4c75-8148-6e1e35b92b70,Is there a wooden ottoman in the house?,existence_colour,yes,[37],False,"{'colour': 'a wooden ', 'entity': 'ottoman', 'location': 'house'}"
3f36bef2-155d-401b-9e3f-7dd5355373ef,Is there a yellow painting in the house?,existence_colour,yes,[52],False,"{'colour': 'a yellow ', 'entity': 'painting', 'location': 'house'}"
60d0e88d-dabb-47bc-b221-8eedd75979f3,Is there a yellow rubiks cube in the house?,existence_colour,yes,"[61, 59, 62, 60]",False,"{'colour': 'a yellow ', 'entity': 'rubiks_cube', 'location': 'house'}"
7f9bc88e-1275-439d-9117-8ed9630cf171,Is there a green dryer in the house?,existence_colour,no,[],False,"{'colour': 'a green ', 'entity': 'dryer', 'location': 'house'}"
9d05b1ed-deab-4eed-a1b1-63017b0472ea,Is there a pink coffee machine in the house?,existence_colour,no,[],False,"{'colour': 'a pink ', 'entity': 'coffee_machine', 'location': 'house'}"
045e6de6-fa9b-482f-9fe5-71aa2908e0cc,Is there a red table in the house?,existence_colour,no,[],False,"{'colour': 'a red ', 'entity': 'table', 'location': 'house'}"
dceff637-6bfb-4eda-8ee7-4281e9a06229,Is there a pink sink in the house?,existence_colour,no,[],False,"{'colour': 'a pink ', 'entity': 'sink', 'location': 'house'}"
b518a059-1483-4613-8809-2a88192a378e,Is there a yellow range oven in the house?,existence_colour,no,[],False,"{'colour': 'a yellow ', 'entity': 'range_oven', 'location': 'house'}"
c8b1c60e-638d-45f7-8adf-a0fdec458df0,Is there a purple box in the house?,existence_colour,no,[],False,"{'colour': 'a purple ', 'entity': 'box', 'location': 'house'}"
b1475180-3f06-4f83-885b-655a38244a7a,Is there a wooden sofa in the house?,existence_colour,no,[],False,"{'colour': 'a wooden ', 'entity': 'sofa', 'location': 'house'}"
cf80576d-3660-4075-bcf9-f9a6b492b39d,Is there a wooden t-shirt in the house?,existence_colour,no,[],False,"{'colour': 'a wooden ', 'entity': 't-shirt', 'location': 'house'}"
78587e59-ffed-416b-ad65-5f1b9eeb5c5a,Is there a yellow utensil holder in the house?,existence_colour,no,[],False,"{'colour': 'a yellow ', 'entity': 'utensil_holder', 'location': 'house'}"
c3232be1-231a-4988-9096-b6fe962c27dc,Is there a white shower in the house?,existence_colour,no,[],False,"{'colour': 'a white ', 'entity': 'shower', 'location': 'house'}"
91a41b72-088f-48d1-aa46-489f29106674,Is there a yellow pan in the house?,existence_colour,no,[],False,"{'colour': 'a yellow ', 'entity': 'pan', 'location': 'house'}"
c86a1e70-a582-4229-b5a2-837edaef672a,Is there a pink robot in the house?,existence_colour,no,[],False,"{'colour': 'a pink ', 'entity': 'robot', 'location': 'house'}"
b63db26c-786d-42e0-bfc4-eea10793399a,Is there a purple game console in the house?,existence_colour,no,[],False,"{'colour': 'a purple ', 'entity': 'game_console', 'location': 'house'}"
ac7bb57d-a6d2-43a9-88a3-e9b6663832d4,Is there a blue ironing board in the house?,existence_colour,no,[],False,"{'colour': 'a blue ', 'entity': 'ironing_board', 'location': 'house'}"
358e8a8d-b97f-4a9d-8fc2-d0ee1a1c7aaf,Is there a gray lamp in the house?,existence_colour,no,[],False,"{'colour': 'a gray ', 'entity': 'lamp', 'location': 'house'}"
b4b67732-3220-403c-866b-f7a7a6159ae6,Is there a green rack in the house?,existence_colour,no,[],False,"{'colour': 'a green ', 'entity': 'rack', 'location': 'house'}"
0117db9a-ff63-469e-a483-3718e1e6c1bb,Is there a gold water dispenser in the house?,existence_colour,no,[],False,"{'colour': 'a gold ', 'entity': 'water_dispenser', 'location': 'house'}"
bf6aecd9-beb0-48b6-8fac-d454c02e80f9,Is there an orange fruit bowl in the house?,existence_colour,no,[],False,"{'colour': 'an orange ', 'entity': 'fruit_bowl', 'location': 'house'}"
0ba85e85-5237-4ec6-be72-ca5b6dec679b,Is there a white mirror in the house?,existence_colour,no,[],False,"{'colour': 'a white ', 'entity': 'mirror', 'location': 'house'}"
26c49be3-adf4-4d2e-a649-f69bcd8f31b8,Is there a white computer in the house?,existence_colour,no,[],False,"{'colour': 'a white ', 'entity': 'computer', 'location': 'house'}"
fa23db44-eaae-42ad-a541-65d65915204c,Is there a beige television in the house?,existence_colour,no,[],False,"{'colour': 'a beige ', 'entity': 'television', 'location': 'house'}"
9095c2e0-979b-4b7e-8b33-fb001739ab2e,Is there a black apple in the house?,existence_colour,no,[],False,"{'colour': 'a black ', 'entity': 'apple', 'location': 'house'}"
0e0d6908-3a39-4a03-9e12-4a12c52bccda,Is there an orange desk in the house?,existence_colour,no,[],False,"{'colour': 'an orange ', 'entity': 'desk', 'location': 'house'}"
af5d37d2-05a7-4e6d-9516-75165feeeaf5,Is there a gray teddy bear in the house?,existence_colour,no,[],False,"{'colour': 'a gray ', 'entity': 'teddy_bear', 'location': 'house'}"
cf61c966-080f-498d-9817-896812dc6aca,Is there an orange tv stand in the house?,existence_colour,no,[],False,"{'colour': 'an orange ', 'entity': 'tv_stand', 'location': 'house'}"
39904f4f-302f-42c8-975f-168cd0d80801,Is there a wooden shoes in the house?,existence_colour,no,[],False,"{'colour': 'a wooden ', 'entity': 'shoes', 'location': 'house'}"
483941c3-856c-43f3-85d3-893590973171,Is there a transparent dryer in the house?,existence_colour,no,[],False,"{'colour': 'a transparent ', 'entity': 'dryer', 'location': 'house'}"
e32c8ef0-d939-466d-bb65-9df1566a223c,Is there a gray pan in the house?,existence_colour,no,[],False,"{'colour': 'a gray ', 'entity': 'pan', 'location': 'house'}"
682b956c-924f-4ceb-9a72-b5f11f26271f,Is there a yellow dresser in the house?,existence_colour,no,[],False,"{'colour': 'a yellow ', 'entity': 'dresser', 'location': 'house'}"
19698285-8b8e-4de4-801e-adc3f3db5eef,Is there a silver cup in the house?,existence_colour,no,[],False,"{'colour': 'a silver ', 'entity': 'cup', 'location': 'house'}"
b909f215-1d07-4cb5-801d-cc7c7d36fee4,Is there a purple shoes in the house?,existence_colour,no,[],False,"{'colour': 'a purple ', 'entity': 'shoes', 'location': 'house'}"
4b0163ff-d99b-48c6-b758-32b1e69e8430,Is there a purple wine glass in the house?,existence_colour,no,[],False,"{'colour': 'a purple ', 'entity': 'wine_glass', 'location': 'house'}"
13da9428-711d-4312-9ab0-28ec23b2f317,Is there a beige stereo set in the house?,existence_colour,no,[],False,"{'colour': 'a beige ', 'entity': 'stereo_set', 'location': 'house'}"
f60a6925-9778-4167-a085-4ad6e7015d75,Is there a gold computer in the house?,existence_colour,no,[],False,"{'colour': 'a gold ', 'entity': 'computer', 'location': 'house'}"
7d409dae-99eb-4734-8add-a1b231480fdf,Is there a blue rack in the house?,existence_colour,no,[],False,"{'colour': 'a blue ', 'entity': 'rack', 'location': 'house'}"
34c2713e-f839-439e-905a-f72280b5f210,Is there a purple chair in the house?,existence_colour,no,[],False,"{'colour': 'a purple ', 'entity': 'chair', 'location': 'house'}"
90c5f01f-b4b3-4761-ad2b-7e9801081e36,Is there a silver cutting board in the house?,existence_colour,no,[],False,"{'colour': 'a silver ', 'entity': 'cutting_board', 'location': 'house'}"
26385c22-fbea-42a7-83c3-2d99e9c086b3,Is there a black dresser in the house?,existence_colour,no,[],False,"{'colour': 'a black ', 'entity': 'dresser', 'location': 'house'}"
de0f0664-248a-42cc-b99a-e1a9f7606f82,Is there a gold robot in the house?,existence_colour,no,[],False,"{'colour': 'a gold ', 'entity': 'robot', 'location': 'house'}"
fd704b0b-9be0-42d4-a0e3-0304b0cad311,Is there a yellow water dispenser in the house?,existence_colour,no,[],False,"{'colour': 'a yellow ', 'entity': 'water_dispenser', 'location': 'house'}"
96294c69-b623-40d9-bd7f-508525f7b02e,Is there a gray television in the house?,existence_colour,no,[],False,"{'colour': 'a gray ', 'entity': 'television', 'location': 'house'}"
473e459d-9c04-4031-ad9a-91bf8c08177c,Is there a red heater in the house?,existence_colour,no,[],False,"{'colour': 'a red ', 'entity': 'heater', 'location': 'house'}"
fb3332c5-2c40-4ba5-805f-0cd8ae8c3bf9,Is there a purple window in the house?,existence_colour,no,[],False,"{'colour': 'a purple ', 'entity': 'window', 'location': 'house'}"
17fb5184-be43-415a-b57c-5bec8195a456,Is there a wooden cup in the house?,existence_colour,no,[],False,"{'colour': 'a wooden ', 'entity': 'cup', 'location': 'house'}"
b64b3f51-fca9-4140-9bac-173afbc0a190,Is there a wooden stereo set in the house?,existence_colour,no,[],False,"{'colour': 'a wooden ', 'entity': 'stereo_set', 'location': 'house'}"
47f29fb4-7cfc-4557-984f-384e036b3485,Is there a black rubiks cube in the house?,existence_colour,no,[],False,"{'colour': 'a black ', 'entity': 'rubiks_cube', 'location': 'house'}"
03343a68-4427-4550-9b6a-e43ab7a912e9,Is there a black dryer in the house?,existence_colour,no,[],False,"{'colour': 'a black ', 'entity': 'dryer', 'location': 'house'}"
6442aef3-c176-4b42-a14b-728b8abfae27,Is there a beige loudspeaker in the house?,existence_colour,no,[],False,"{'colour': 'a beige ', 'entity': 'loudspeaker', 'location': 'house'}"
d75162c6-0f11-485e-bd44-a9f404f3baf5,Is there a silver piano in the house?,existence_colour,no,[],False,"{'colour': 'a silver ', 'entity': 'piano', 'location': 'house'}"
cd5f6fda-9348-4a56-bd93-430b25eae024,Is there a pink book in the house?,existence_colour,no,[],False,"{'colour': 'a pink ', 'entity': 'book', 'location': 'house'}"
270117bb-1807-4763-b6da-3c47c2170948,Is there a blue vase in the house?,existence_colour,no,[],False,"{'colour': 'a blue ', 'entity': 'vase', 'location': 'house'}"
bdfeee39-9ebd-432d-a8fc-a7e2aaf53e09,Is there an orange fish tank in the house?,existence_colour,no,[],False,"{'colour': 'an orange ', 'entity': 'fish_tank', 'location': 'house'}"
5be53f4b-3ad6-48ab-81de-92e757965d98,Is there a gray sign in the house?,existence_colour,no,[],False,"{'colour': 'a gray ', 'entity': 'sign', 'location': 'house'}"
d54ae902-f516-46a7-b830-ca34df0874e8,Is there a brown apple in the house?,existence_colour,no,[],False,"{'colour': 'a brown ', 'entity': 'apple', 'location': 'house'}"
e0fab1f2-d699-4cd1-accd-7929b3a42d26,Is there a purple cup in the house?,existence_colour,no,[],False,"{'colour': 'a purple ', 'entity': 'cup', 'location': 'house'}"
ebac8031-3e71-4a18-ac4a-79b4e93ddd29,Is there a transparent heater in the house?,existence_colour,no,[],False,"{'colour': 'a transparent ', 'entity': 'heater', 'location': 'house'}"
2671e86d-2403-4cde-991f-0a0d2b7360ba,How many beige jackets are there in the house?,count_colour,1,[39],False,"{'colour': 'beige ', 'entity': 'jackets', 'location': 'house'}"
a1872076-fa4b-49da-857e-c50fe326c357,How many black bags are there in the house?,count_colour,1,[3],False,"{'colour': 'black ', 'entity': 'bags', 'location': 'house'}"
f88d068d-2f60-40e9-b3da-631c151ca127,How many black chairs are there in the house?,count_colour,1,[16],False,"{'colour': 'black ', 'entity': 'chairs', 'location': 'house'}"
a69c08ce-312d-4e43-b57a-49b7d8bca74f,How many black headphone are there in the house?,count_colour,1,[38],False,"{'colour': 'black ', 'entity': 'headphone', 'location': 'house'}"
63d472ab-543d-4f1c-b87e-9c088422ae63,How many black ottomans are there in the house?,count_colour,1,[37],False,"{'colour': 'black ', 'entity': 'ottomans', 'location': 'house'}"
fe97ceab-5242-44f5-8614-f55a6ef7b995,How many black paintings are there in the house?,count_colour,1,[52],False,"{'colour': 'black ', 'entity': 'paintings', 'location': 'house'}"
66ee5716-6501-4594-843b-ec1984912b52,How many blue bags are there in the house?,count_colour,1,[2],False,"{'colour': 'blue ', 'entity': 'bags', 'location': 'house'}"
0d20cb9f-c0ad-4414-8741-03b19e96839c,How many blue balls are there in the house?,count_colour,1,[8],False,"{'colour': 'blue ', 'entity': 'balls', 'location': 'house'}"
a0d8ea86-908e-4c7a-b3f0-eff8590d9356,How many blue books are there in the house?,count_colour,1,[9],False,"{'colour': 'blue ', 'entity': 'books', 'location': 'house'}"
984e4a2f-82b2-4699-8b04-483e3b20ccfd,How many blue chairs are there in the house?,count_colour,4,"[14, 16, 13, 15]",False,"{'colour': 'blue ', 'entity': 'chairs', 'location': 'house'}"
