question,question_type,answer,ambiguous,object_ids,room_ids,uid,origin,kwargs
Is there a black chair in the house?,existence_colour,yes,False,[16],[],3acd5292-daae-47ea-b02d-78a09242fc3a,template,"{'colour': 'a black ', 'entity': 'chair', 'location': 'house'}"
Is there a black headphones in the house?,existence_colour,yes,False,[38],[],1739e125-8381-4d6c-a176-37665eb039c3,template,"{'colour': 'a black ', 'entity': 'headphones', 'location': 'house'}"
Is there a black ottoman in the house?,existence_colour,yes,False,[37],[],e34d493f-fc82-40cf-b8ab-f9bb90ec8e1c,template,"{'colour': 'a black ', 'entity': 'ottoman', 'location': 'house'}"
Is there a black painting in the house?,existence_colour,yes,False,[52],[],986eedc1-fed0-4397-ba64-976acc79cb7c,template,"{'colour': 'a black ', 'entity': 'painting', 'location': 'house'}"
Is there a blue bag in the house?,existence_colour,yes,False,[2],[],1f33c387-f97f-438f-9fd7-8ddd8e0b95bc,template,"{'colour': 'a blue ', 'entity': 'bag', 'location': 'house'}"
Is there a blue ball in the house?,existence_colour,yes,False,[8],[],5c1d9d04-068d-4e07-83c6-b73b08306a9c,template,"{'colour': 'a blue ', 'entity': 'ball', 'location': 'house'}"
Is there a blue book in the house?,existence_colour,yes,False,[9],[],31be4c91-99a8-4194-9573-af6618a4e587,template,"{'colour': 'a blue ', 'entity': 'book', 'location': 'house'}"
Is there a blue chair in the house?,existence_colour,yes,False,"[14, 16, 13, 15]",[],523ddd9f-c545-4790-b474-f3fab1aef74a,template,"{'colour': 'a blue ', 'entity': 'chair', 'location': 'house'}"
Is there a blue door in the house?,existence_colour,yes,False,"[25, 29, 24, 27, 30, 26]",[],0f7f69dc-c5b4-4c0a-b6ed-e27bca05dd28,template,"{'colour': 'a blue ', 'entity': 'door', 'location': 'house'}"
Is there a blue door handle in the house?,existence_colour,yes,False,[33],[],4a7f34d0-c235-406f-8bb8-58ae2a36605b,template,"{'colour': 'a blue ', 'entity': 'door_handle', 'location': 'house'}"
Is there a blue painting in the house?,existence_colour,yes,False,[52],[],56b20b24-ec4c-452a-ba53-c824998d4676,template,"{'colour': 'a blue ', 'entity': 'painting', 'location': 'house'}"
Is there a blue rubiks cube in the house?,existence_colour,yes,False,"[61, 59, 62, 60]",[],8de3a69c-4565-4f32-8c7b-b1db182f2826,template,"{'colour': 'a blue ', 'entity': 'rubiks_cube', 'location': 'house'}"
Is there a brown bag in the house?,existence_colour,yes,False,[5],[],7bf4ee69-a0b3-4002-96b4-9a84947e42e2,template,"{'colour': 'a brown ', 'entity': 'bag', 'location': 'house'}"
Is there a brown box in the house?,existence_colour,yes,False,[11],[],3a9dba88-cf9c-48ce-a208-7e9de337e81c,template,"{'colour': 'a brown ', 'entity': 'box', 'location': 'house'}"
Is there a brown sofa in the house?,existence_colour,yes,False,[18],[],31dcf028-ea79-4345-8461-c4c273e2f1d8,template,"{'colour': 'a brown ', 'entity': 'sofa', 'location': 'house'}"
Is there a brown wine bottle in the house?,existence_colour,yes,False,[86],[],bf12a8bf-9da9-428e-903b-2a3bdf9c2745,template,"{'colour': 'a brown ', 'entity': 'wine_bottle', 'location': 'house'}"
Is there a gray bag in the house?,existence_colour,yes,False,[6],[],dcfaa597-832e-492e-8358-21fa03118b62,template,"{'colour': 'a gray ', 'entity': 'bag', 'location': 'house'}"
Is there a gray book in the house?,existence_colour,yes,False,[10],[],b73a580c-2a12-4b6c-99e8-33f5db0d48b1,template,"{'colour': 'a gray ', 'entity': 'book', 'location': 'house'}"
Is there a gray chair in the house?,existence_colour,yes,False,[12],[],4af08ee5-f26e-4583-8ad7-cb28458b24ec,template,"{'colour': 'a gray ', 'entity': 'chair', 'location': 'house'}"
Is there a gray notice board in the house?,existence_colour,yes,False,"[55, 53, 54]",[],2c9b76f7-3a06-4038-b0b1-6b0a3bdfb65f,template,"{'colour': 'a gray ', 'entity': 'notice_board', 'location': 'house'}"
Is there a gray shoes in the house?,existence_colour,yes,False,[63],[],d3d31158-c0e3-4804-a067-acda1fca37f8,template,"{'colour': 'a gray ', 'entity': 'shoes', 'location': 'house'}"
Is there a green rubiks cube in the house?,existence_colour,yes,False,"[61, 59, 62, 60]",[],0d1eb0c7-18fa-4887-8712-4cd8116b79ac,template,"{'colour': 'a green ', 'entity': 'rubiks_cube', 'location': 'house'}"
Is there a green sign in the house?,existence_colour,yes,False,"[64, 66]",[],95cf55d2-0287-4c6b-9fb1-3600c3f2d5ff,template,"{'colour': 'a green ', 'entity': 'sign', 'location': 'house'}"
Is there a green wine bottle in the house?,existence_colour,yes,False,"[88, 87]",[],65d13077-fe04-433b-b97c-3bd5ca93d568,template,"{'colour': 'a green ', 'entity': 'wine_bottle', 'location': 'house'}"
Is there an orange rubiks cube in the house?,existence_colour,yes,False,"[61, 59, 62, 60]",[],20d5d0db-eb12-4b5e-891f-ff111ccb936d,template,"{'colour': 'an orange ', 'entity': 'rubiks_cube', 'location': 'house'}"
Is there an orange sign in the house?,existence_colour,yes,False,"[68, 69, 65, 70]",[],2251b944-e361-4a80-bec9-09261d4b95eb,template,"{'colour': 'an orange ', 'entity': 'sign', 'location': 'house'}"
Is there an orange t-shirt in the house?,existence_colour,yes,False,[73],[],1b358290-aace-4e16-a642-f8c966bb6fb3,template,"{'colour': 'an orange ', 'entity': 't-shirt', 'location': 'house'}"
Is there an orange teddy bear in the house?,existence_colour,yes,False,"[77, 76]",[],f44c2218-b00a-4d0a-8433-4d57d5490e63,template,"{'colour': 'an orange ', 'entity': 'teddy_bear', 'location': 'house'}"
Is there a red apple in the house?,existence_colour,yes,False,"[1, 0]",[],0ce2a805-29f2-4d86-ae54-fc2d2b2e3fac,template,"{'colour': 'a red ', 'entity': 'apple', 'location': 'house'}"
Is there a red rubiks cube in the house?,existence_colour,yes,False,"[61, 59, 62, 60]",[],e4d3361d-82cb-4500-bf7b-7c0b9833a29a,template,"{'colour': 'a red ', 'entity': 'rubiks_cube', 'location': 'house'}"
Is there a red sign in the house?,existence_colour,yes,False,"[67, 72]",[],c0824418-7931-4761-8bc1-6d08d4c21a1e,template,"{'colour': 'a red ', 'entity': 'sign', 'location': 'house'}"
Is there a silver robot in the house?,existence_colour,yes,False,"[58, 57]",[],5b3953a5-838e-47f3-b2b8-ddfd9b4e73cd,template,"{'colour': 'a silver ', 'entity': 'robot', 'location': 'house'}"
Is there a silver trophy in the house?,existence_colour,yes,False,[78],[],2ff1068e-3fc1-4b2f-830b-50c76f7b4896,template,"{'colour': 'a silver ', 'entity': 'trophy', 'location': 'house'}"
Is there a transparent vase in the house?,existence_colour,yes,False,"[80, 79]",[],f1db3c4e-6550-4cf2-b9ea-cf6a6bc0a6a0,template,"{'colour': 'a transparent ', 'entity': 'vase', 'location': 'house'}"
Is there a transparent window in the house?,existence_colour,yes,False,"[82, 84, 83, 81, 85]",[],c605578a-497a-4a1c-be92-09f4bd94a0b6,template,"{'colour': 'a transparent ', 'entity': 'window', 'location': 'house'}"
Is there a transparent wine glass in the house?,existence_colour,yes,False,[89],[],c4c4e03a-77ef-4184-ba3a-9300b2c0bfcc,template,"{'colour': 'a transparent ', 'entity': 'wine_glass', 'location': 'house'}"
Is there a white bag in the house?,existence_colour,yes,False,[4],[],5eba7a2d-646b-48f8-a23e-143a35974366,template,"{'colour': 'a white ', 'entity': 'bag', 'location': 'house'}"
Is there a white ball in the house?,existence_colour,yes,False,[7],[],6510f49e-24d3-4eae-9cce-5dfc709bddf4,template,"{'colour': 'a white ', 'entity': 'ball', 'location': 'house'}"
Is there a white bookshelf in the house?,existence_colour,yes,False,[17],[],2abbb1e3-a212-40b0-b3f7-338d2507d8f2,template,"{'colour': 'a white ', 'entity': 'bookshelf', 'location': 'house'}"
Is there a white cup in the house?,existence_colour,yes,False,"[20, 19]",[],b79c1138-2a64-487d-8cda-ed2b1cd538e6,template,"{'colour': 'a white ', 'entity': 'cup', 'location': 'house'}"
Is there a white door in the house?,existence_colour,yes,False,"[28, 23]",[],19a0fd8e-4a1d-4563-878e-0843e4a298ae,template,"{'colour': 'a white ', 'entity': 'door', 'location': 'house'}"
Is there a white door handle in the house?,existence_colour,yes,False,"[34, 31, 32, 35, 36]",[],bd20ef0b-38c0-47c1-9c04-6566d18e0697,template,"{'colour': 'a white ', 'entity': 'door_handle', 'location': 'house'}"
Is there a white lamp in the house?,existence_colour,yes,False,"[41, 45, 46, 40, 50, 47, 48, 42, 43, 49, 44]",[],1bb25511-31b7-441c-9c97-b3f122e7a115,template,"{'colour': 'a white ', 'entity': 'lamp', 'location': 'house'}"
Is there a white painting in the house?,existence_colour,yes,False,[51],[],db286a01-e394-4065-9fe7-f39cd13de3b9,template,"{'colour': 'a white ', 'entity': 'painting', 'location': 'house'}"
Is there a white robot in the house?,existence_colour,yes,False,[56],[],6e38b58e-3c71-4bd5-acac-207f1432a770,template,"{'colour': 'a white ', 'entity': 'robot', 'location': 'house'}"
Is there a white rubiks cube in the house?,existence_colour,yes,False,"[61, 59, 62, 60]",[],17d8a2ce-da28-4909-a9be-f32cf69cee1b,template,"{'colour': 'a white ', 'entity': 'rubiks_cube', 'location': 'house'}"
Is there a white sign in the house?,existence_colour,yes,False,[71],[],1e2b6132-8087-47ba-9c6d-4ff906c52b40,template,"{'colour': 'a white ', 'entity': 'sign', 'location': 'house'}"
Is there a white table in the house?,existence_colour,yes,False,[74],[],f7eefb9e-e1d3-4ceb-8a89-ef89bbf82777,template,"{'colour': 'a white ', 'entity': 'table', 'location': 'house'}"
Is there a white teapot in the house?,existence_colour,yes,False,[75],[],c44c44de-164b-4bc9-96ec-16a80bbbab32,template,"{'colour': 'a white ', 'entity': 'teapot', 'location': 'house'}"
Is there a wooden chair in the house?,existence_colour,yes,False,[12],[],a9bc3d7d-5f7a-49a6-ac59-5359e6cc28cd,template,"{'colour': 'a wooden ', 'entity': 'chair', 'location': 'house'}"
Is there a wooden desk in the house?,existence_colour,yes,False,"[21, 22]",[],fece2c62-cafd-4a12-a6a1-fab411bec9da,template,"{'colour': 'a wooden ', 'entity': 'desk', 'location': 'house'}"
Is there a wooden ottoman in the house?,existence_colour,yes,False,[37],[],ca1c6166-4e91-4c75-8148-6e1e35b92b70,template,"{'colour': 'a wooden ', 'entity': 'ottoman', 'location': 'house'}"
Is there a yellow painting in the house?,existence_colour,yes,False,[52],[],3f36bef2-155d-401b-9e3f-7dd5355373ef,template,"{'colour': 'a yellow ', 'entity': 'painting', 'location': 'house'}"
Is there a yellow rubiks cube in the house?,existence_colour,yes,False,"[61, 59, 62, 60]",[],60d0e88d-dabb-47bc-b221-8eedd75979f3,template,"{'colour': 'a yellow ', 'entity': 'rubiks_cube', 'location': 'house'}"
Is there a green dryer in the house?,existence_colour,no,False,[],[],7f9bc88e-1275-439d-9117-8ed9630cf171,template,"{'colour': 'a green ', 'entity': 'dryer', 'location': 'house'}"
Is there a pink coffee machine in the house?,existence_colour,no,False,[],[],9d05b1ed-deab-4eed-a1b1-63017b0472ea,template,"{'colour': 'a pink ', 'entity': 'coffee_machine', 'location': 'house'}"
Is there a red table in the house?,existence_colour,no,False,[],[],045e6de6-fa9b-482f-9fe5-71aa2908e0cc,template,"{'colour': 'a red ', 'entity': 'table', 'location': 'house'}"
Is there a pink sink in the house?,existence_colour,no,False,[],[],dceff637-6bfb-4eda-8ee7-4281e9a06229,template,"{'colour': 'a pink ', 'entity': 'sink', 'location': 'house'}"
Is there a yellow range oven in the house?,existence_colour,no,False,[],[],b518a059-1483-4613-8809-2a88192a378e,template,"{'colour': 'a yellow ', 'entity': 'range_oven', 'location': 'house'}"
Is there a purple box in the house?,existence_colour,no,False,[],[],c8b1c60e-638d-45f7-8adf-a0fdec458df0,template,"{'colour': 'a purple ', 'entity': 'box', 'location': 'house'}"
Is there a wooden sofa in the house?,existence_colour,no,False,[],[],b1475180-3f06-4f83-885b-655a38244a7a,template,"{'colour': 'a wooden ', 'entity': 'sofa', 'location': 'house'}"
Is there a wooden t-shirt in the house?,existence_colour,no,False,[],[],cf80576d-3660-4075-bcf9-f9a6b492b39d,template,"{'colour': 'a wooden ', 'entity': 't-shirt', 'location': 'house'}"
Is there a yellow utensil holder in the house?,existence_colour,no,False,[],[],78587e59-ffed-416b-ad65-5f1b9eeb5c5a,template,"{'colour': 'a yellow ', 'entity': 'utensil_holder', 'location': 'house'}"
Is there a white shower in the house?,existence_colour,no,False,[],[],c3232be1-231a-4988-9096-b6fe962c27dc,template,"{'colour': 'a white ', 'entity': 'shower', 'location': 'house'}"
Is there a yellow pan in the house?,existence_colour,no,False,[],[],91a41b72-088f-48d1-aa46-489f29106674,template,"{'colour': 'a yellow ', 'entity': 'pan', 'location': 'house'}"
Is there a pink robot in the house?,existence_colour,no,False,[],[],c86a1e70-a582-4229-b5a2-837edaef672a,template,"{'colour': 'a pink ', 'entity': 'robot', 'location': 'house'}"
Is there a purple game console in the house?,existence_colour,no,False,[],[],b63db26c-786d-42e0-bfc4-eea10793399a,template,"{'colour': 'a purple ', 'entity': 'game_console', 'location': 'house'}"
Is there a blue ironing board in the house?,existence_colour,no,False,[],[],ac7bb57d-a6d2-43a9-88a3-e9b6663832d4,template,"{'colour': 'a blue ', 'entity': 'ironing_board', 'location': 'house'}"
Is there a gray lamp in the house?,existence_colour,no,False,[],[],358e8a8d-b97f-4a9d-8fc2-d0ee1a1c7aaf,template,"{'colour': 'a gray ', 'entity': 'lamp', 'location': 'house'}"
Is there a green rack in the house?,existence_colour,no,False,[],[],b4b67732-3220-403c-866b-f7a7a6159ae6,template,"{'colour': 'a green ', 'entity': 'rack', 'location': 'house'}"
Is there a gold water dispenser in the house?,existence_colour,no,False,[],[],0117db9a-ff63-469e-a483-3718e1e6c1bb,template,"{'colour': 'a gold ', 'entity': 'water_dispenser', 'location': 'house'}"
Is there an orange fruit bowl in the house?,existence_colour,no,False,[],[],bf6aecd9-beb0-48b6-8fac-d454c02e80f9,template,"{'colour': 'an orange ', 'entity': 'fruit_bowl', 'location': 'house'}"
Is there a white mirror in the house?,existence_colour,no,False,[],[],0ba85e85-5237-4ec6-be72-ca5b6dec679b,template,"{'colour': 'a white ', 'entity': 'mirror', 'location': 'house'}"
Is there a white computer in the house?,existence_colour,no,False,[],[],26c49be3-adf4-4d2e-a649-f69bcd8f31b8,template,"{'colour': 'a white ', 'entity': 'computer', 'location': 'house'}"
Is there a beige television in the house?,existence_colour,no,False,[],[],fa23db44-eaae-42ad-a541-65d65915204c,template,"{'colour': 'a beige ', 'entity': 'television', 'location': 'house'}"
Is there a black apple in the house?,existence_colour,no,False,[],[],9095c2e0-979b-4b7e-8b33-fb001739ab2e,template,"{'colour': 'a black ', 'entity': 'apple', 'location': 'house'}"
Is there an orange desk in the house?,existence_colour,no,False,[],[],0e0d6908-3a39-4a03-9e12-4a12c52bccda,template,"{'colour': 'an orange ', 'entity': 'desk', 'location': 'house'}"
Is there a gray teddy bear in the house?,existence_colour,no,False,[],[],af5d37d2-05a7-4e6d-9516-75165feeeaf5,template,"{'colour': 'a gray ', 'entity': 'teddy_bear', 'location': 'house'}"
Is there an orange tv stand in the house?,existence_colour,no,False,[],[],cf61c966-080f-498d-9817-896812dc6aca,template,"{'colour': 'an orange ', 'entity': 'tv_stand', 'location': 'house'}"
Is there a wooden shoes in the house?,existence_colour,no,False,[],[],39904f4f-302f-42c8-975f-168cd0d80801,template,"{'colour': 'a wooden ', 'entity': 'shoes', 'location': 'house'}"
Is there a transparent dryer in the house?,existence_colour,no,False,[],[],483941c3-856c-43f3-85d3-893590973171,template,"{'colour': 'a transparent ', 'entity': 'dryer', 'location': 'house'}"
Is there a gray pan in the house?,existence_colour,no,False,[],[],e32c8ef0-d939-466d-bb65-9df1566a223c,template,"{'colour': 'a gray ', 'entity': 'pan', 'location': 'house'}"
Is there a yellow dresser in the house?,existence_colour,no,False,[],[],682b956c-924f-4ceb-9a72-b5f11f26271f,template,"{'colour': 'a yellow ', 'entity': 'dresser', 'location': 'house'}"
Is there a silver cup in the house?,existence_colour,no,False,[],[],19698285-8b8e-4de4-801e-adc3f3db5eef,template,"{'colour': 'a silver ', 'entity': 'cup', 'location': 'house'}"
Is there a purple shoes in the house?,existence_colour,no,False,[],[],b909f215-1d07-4cb5-801d-cc7c7d36fee4,template,"{'colour': 'a purple ', 'entity': 'shoes', 'location': 'house'}"
Is there a purple wine glass in the house?,existence_colour,no,False,[],[],4b0163ff-d99b-48c6-b758-32b1e69e8430,template,"{'colour': 'a purple ', 'entity': 'wine_glass', 'location': 'house'}"
Is there a beige stereo set in the house?,existence_colour,no,False,[],[],13da9428-711d-4312-9ab0-28ec23b2f317,template,"{'colour': 'a beige ', 'entity': 'stereo_set', 'location': 'house'}"
Is there a gold computer in the house?,existence_colour,no,False,[],[],f60a6925-9778-4167-a085-4ad6e7015d75,template,"{'colour': 'a gold ', 'entity': 'computer', 'location': 'house'}"
Is there a blue rack in the house?,existence_colour,no,False,[],[],7d409dae-99eb-4734-8add-a1b231480fdf,template,"{'colour': 'a blue ', 'entity': 'rack', 'location': 'house'}"
Is there a purple chair in the house?,existence_colour,no,False,[],[],34c2713e-f839-439e-905a-f72280b5f210,template,"{'colour': 'a purple ', 'entity': 'chair', 'location': 'house'}"
Is there a silver cutting board in the house?,existence_colour,no,False,[],[],90c5f01f-b4b3-4761-ad2b-7e9801081e36,template,"{'colour': 'a silver ', 'entity': 'cutting_board', 'location': 'house'}"
Is there a black dresser in the house?,existence_colour,no,False,[],[],26385c22-fbea-42a7-83c3-2d99e9c086b3,template,"{'colour': 'a black ', 'entity': 'dresser', 'location': 'house'}"
Is there a gold robot in the house?,existence_colour,no,False,[],[],de0f0664-248a-42cc-b99a-e1a9f7606f82,template,"{'colour': 'a gold ', 'entity': 'robot', 'location': 'house'}"
Is there a yellow water dispenser in the house?,existence_colour,no,False,[],[],fd704b0b-9be0-42d4-a0e3-0304b0cad311,template,"{'colour': 'a yellow ', 'entity': 'water_dispenser', 'location': 'house'}"
Is there a gray television in the house?,existence_colour,no,False,[],[],96294c69-b623-40d9-bd7f-508525f7b02e,template,"{'colour': 'a gray ', 'entity': 'television', 'location': 'house'}"
